!    time (d)     u          v      prev (=I0/S0)
   68.1320    0.624218    0.000062    0.000041
   68.1340    0.624218    0.000062    0.000041
   68.1360    0.624218    0.000062    0.000041
   68.1380    0.624218    0.000062    0.000041
   68.1400    0.624218    0.000062    0.000041
   68.1420    0.624218    0.000062    0.000041
   68.1440    0.624218    0.000062    0.000041
   68.1460    0.624218    0.000062    0.000041
   68.1480    0.624218    0.000062    0.000041
   68.1500    0.624218    0.000062    0.000041
   68.1520    0.624218    0.000062    0.000041
   68.1540    0.624218    0.000062    0.000041
   68.1560    0.624218    0.000062    0.000041
   68.1580    0.624218    0.000062    0.000041
   68.1600    0.624218    0.000062    0.000041
   68.1620    0.624218    0.000062    0.000041
   68.1640    0.624218    0.000062    0.000041
   68.1660    0.624218    0.000062    0.000041
   68.1680    0.624218    0.000062    0.000041
   68.1700    0.624218    0.000062    0.000041
   68.1720    0.624218    0.000062    0.000041
   68.1740    0.624218    0.000062    0.000041
   68.1760    0.624218    0.000061    0.000041
   68.1780    0.624217    0.000061    0.000041
   68.1800    0.624217    0.000061    0.000041
   68.1820    0.624217    0.000061    0.000041
   68.1840    0.624217    0.000061    0.000041
   68.1860    0.624217    0.000061    0.000041
   68.1880    0.624217    0.000061    0.000041
   68.1900    0.624217    0.000061    0.000041
   68.1920    0.624217    0.000061    0.000041
   68.1940    0.624217    0.000061    0.000041
   68.1960    0.624217    0.000061    0.000041
   68.1980    0.624217    0.000061    0.000041
   68.2000    0.624217    0.000061    0.000041
   68.2020    0.624217    0.000061    0.000041
   68.2040    0.624217    0.000061    0.000041
   68.2060    0.624217    0.000061    0.000041
   68.2080    0.624217    0.000061    0.000041
   68.2100    0.624217    0.000061    0.000041
   68.2120    0.624217    0.000061    0.000041
   68.2140    0.624217    0.000061    0.000041
   68.2160    0.624217    0.000061    0.000041
   68.2180    0.624217    0.000061    0.000041
   68.2200    0.624217    0.000061    0.000041
   68.2220    0.624217    0.000061    0.000041
   68.2240    0.624217    0.000061    0.000041
   68.2260    0.624217    0.000061    0.000041
   68.2280    0.624217    0.000061    0.000041
   68.2300    0.624216    0.000061    0.000041
   68.2320    0.624216    0.000061    0.000041
   68.2340    0.624216    0.000061    0.000041
   68.2360    0.624216    0.000061    0.000041
   68.2380    0.624216    0.000061    0.000041
   68.2400    0.624216    0.000061    0.000040
   68.2420    0.624216    0.000061    0.000040
   68.2440    0.624216    0.000061    0.000040
   68.2460    0.624216    0.000061    0.000040
   68.2480    0.624216    0.000061    0.000040
   68.2500    0.624216    0.000061    0.000040
   68.2520    0.624216    0.000061    0.000040
   68.2540    0.624216    0.000061    0.000040
   68.2560    0.624216    0.000061    0.000040
   68.2580    0.624216    0.000061    0.000040
   68.2600    0.624216    0.000061    0.000040
   68.2620    0.624216    0.000060    0.000040
   68.2640    0.624216    0.000060    0.000040
   68.2660    0.624216    0.000060    0.000040
   68.2680    0.624216    0.000060    0.000040
   68.2700    0.624216    0.000060    0.000040
   68.2720    0.624216    0.000060    0.000040
   68.2740    0.624216    0.000060    0.000040
   68.2760    0.624216    0.000060    0.000040
   68.2780    0.624216    0.000060    0.000040
   68.2800    0.624216    0.000060    0.000040
   68.2820    0.624215    0.000060    0.000040
   68.2840    0.624215    0.000060    0.000040
   68.2860    0.624215    0.000060    0.000040
   68.2880    0.624215    0.000060    0.000040
   68.2900    0.624215    0.000060    0.000040
   68.2920    0.624215    0.000060    0.000040
   68.2940    0.624215    0.000060    0.000040
   68.2960    0.624215    0.000060    0.000040
   68.2980    0.624215    0.000060    0.000040
   68.3000    0.624215    0.000060    0.000040
   68.3020    0.624215    0.000060    0.000040
   68.3040    0.624215    0.000060    0.000040
   68.3060    0.624215    0.000060    0.000040
   68.3080    0.624215    0.000060    0.000040
   68.3100    0.624215    0.000060    0.000040
   68.3120    0.624215    0.000060    0.000040
   68.3140    0.624215    0.000060    0.000040
   68.3160    0.624215    0.000060    0.000040
   68.3180    0.624215    0.000060    0.000040
   68.3200    0.624215    0.000060    0.000040
   68.3220    0.624215    0.000060    0.000040
   68.3240    0.624215    0.000060    0.000040
   68.3260    0.624215    0.000060    0.000040
   68.3280    0.624215    0.000060    0.000040
   68.3300    0.624215    0.000060    0.000040
   68.3320    0.624215    0.000060    0.000040
   68.3340    0.624215    0.000060    0.000040
   68.3360    0.624214    0.000060    0.000040
   68.3380    0.624214    0.000060    0.000040
   68.3400    0.624214    0.000060    0.000040
   68.3420    0.624214    0.000060    0.000040
   68.3440    0.624214    0.000060    0.000040
   68.3460    0.624214    0.000060    0.000040
   68.3480    0.624214    0.000060    0.000040
   68.3500    0.624214    0.000060    0.000040
   68.3520    0.624214    0.000059    0.000040
   68.3540    0.624214    0.000059    0.000040
   68.3560    0.624214    0.000059    0.000040
   68.3580    0.624214    0.000059    0.000040
   68.3600    0.624214    0.000059    0.000040
   68.3620    0.624214    0.000059    0.000040
   68.3640    0.624214    0.000059    0.000040
   68.3660    0.624214    0.000059    0.000040
   68.3680    0.624214    0.000059    0.000040
   68.3700    0.624214    0.000059    0.000040
   68.3720    0.624214    0.000059    0.000040
   68.3740    0.624214    0.000059    0.000039
   68.3760    0.624214    0.000059    0.000039
   68.3780    0.624214    0.000059    0.000039
   68.3800    0.624214    0.000059    0.000039
   68.3820    0.624214    0.000059    0.000039
   68.3840    0.624214    0.000059    0.000039
   68.3860    0.624214    0.000059    0.000039
   68.3880    0.624214    0.000059    0.000039
   68.3900    0.624213    0.000059    0.000039
   68.3920    0.624213    0.000059    0.000039
   68.3940    0.624213    0.000059    0.000039
   68.3960    0.624213    0.000059    0.000039
   68.3980    0.624213    0.000059    0.000039
   68.4000    0.624213    0.000059    0.000039
   68.4020    0.624213    0.000059    0.000039
   68.4040    0.624213    0.000059    0.000039
   68.4060    0.624213    0.000059    0.000039
   68.4080    0.624213    0.000059    0.000039
   68.4100    0.624213    0.000059    0.000039
   68.4120    0.624213    0.000059    0.000039
   68.4140    0.624213    0.000059    0.000039
   68.4160    0.624213    0.000059    0.000039
   68.4180    0.624213    0.000059    0.000039
   68.4200    0.624213    0.000059    0.000039
   68.4220    0.624213    0.000059    0.000039
   68.4240    0.624213    0.000059    0.000039
   68.4260    0.624213    0.000059    0.000039
   68.4280    0.624213    0.000059    0.000039
   68.4300    0.624213    0.000059    0.000039
   68.4320    0.624213    0.000059    0.000039
   68.4340    0.624213    0.000059    0.000039
   68.4360    0.624213    0.000059    0.000039
   68.4380    0.624213    0.000059    0.000039
   68.4400    0.624213    0.000059    0.000039
   68.4420    0.624213    0.000058    0.000039
   68.4440    0.624212    0.000058    0.000039
   68.4460    0.624212    0.000058    0.000039
   68.4480    0.624212    0.000058    0.000039
   68.4500    0.624212    0.000058    0.000039
   68.4520    0.624212    0.000058    0.000039
   68.4540    0.624212    0.000058    0.000039
   68.4560    0.624212    0.000058    0.000039
   68.4580    0.624212    0.000058    0.000039
   68.4600    0.624212    0.000058    0.000039
   68.4620    0.624212    0.000058    0.000039
   68.4640    0.624212    0.000058    0.000039
   68.4660    0.624212    0.000058    0.000039
   68.4680    0.624212    0.000058    0.000039
   68.4700    0.624212    0.000058    0.000039
   68.4720    0.624212    0.000058    0.000039
   68.4740    0.624212    0.000058    0.000039
   68.4760    0.624212    0.000058    0.000039
   68.4780    0.624212    0.000058    0.000039
   68.4800    0.624212    0.000058    0.000039
   68.4820    0.624212    0.000058    0.000039
   68.4840    0.624212    0.000058    0.000039
   68.4860    0.624212    0.000058    0.000039
   68.4880    0.624212    0.000058    0.000039
   68.4900    0.624212    0.000058    0.000039
   68.4920    0.624212    0.000058    0.000039
   68.4940    0.624212    0.000058    0.000039
   68.4960    0.624212    0.000058    0.000039
   68.4980    0.624212    0.000058    0.000039
   68.5000    0.624211    0.000058    0.000039
   68.5020    0.624211    0.000058    0.000039
   68.5040    0.624211    0.000058    0.000039
   68.5060    0.624211    0.000058    0.000039
   68.5080    0.624211    0.000058    0.000039
   68.5100    0.624211    0.000058    0.000038
   68.5120    0.624211    0.000058    0.000038
   68.5140    0.624211    0.000058    0.000038
   68.5160    0.624211    0.000058    0.000038
   68.5180    0.624211    0.000058    0.000038
   68.5200    0.624211    0.000058    0.000038
   68.5220    0.624211    0.000058    0.000038
   68.5240    0.624211    0.000058    0.000038
   68.5260    0.624211    0.000058    0.000038
   68.5280    0.624211    0.000058    0.000038
   68.5300    0.624211    0.000058    0.000038
   68.5320    0.624211    0.000058    0.000038
   68.5340    0.624211    0.000057    0.000038
   68.5360    0.624211    0.000057    0.000038
   68.5380    0.624211    0.000057    0.000038
   68.5400    0.624211    0.000057    0.000038
   68.5420    0.624211    0.000057    0.000038
   68.5440    0.624211    0.000057    0.000038
   68.5460    0.624211    0.000057    0.000038
   68.5480    0.624211    0.000057    0.000038
   68.5500    0.624211    0.000057    0.000038
   68.5520    0.624211    0.000057    0.000038
   68.5540    0.624211    0.000057    0.000038
   68.5560    0.624210    0.000057    0.000038
   68.5580    0.624210    0.000057    0.000038
   68.5600    0.624210    0.000057    0.000038
   68.5620    0.624210    0.000057    0.000038
   68.5640    0.624210    0.000057    0.000038
   68.5660    0.624210    0.000057    0.000038
   68.5680    0.624210    0.000057    0.000038
   68.5700    0.624210    0.000057    0.000038
   68.5720    0.624210    0.000057    0.000038
   68.5740    0.624210    0.000057    0.000038
   68.5760    0.624210    0.000057    0.000038
   68.5780    0.624210    0.000057    0.000038
   68.5800    0.624210    0.000057    0.000038
   68.5820    0.624210    0.000057    0.000038
   68.5840    0.624210    0.000057    0.000038
   68.5860    0.624210    0.000057    0.000038
   68.5880    0.624210    0.000057    0.000038
   68.5900    0.624210    0.000057    0.000038
   68.5920    0.624210    0.000057    0.000038
   68.5940    0.624210    0.000057    0.000038
   68.5960    0.624210    0.000057    0.000038
   68.5980    0.624210    0.000057    0.000038
   68.6000    0.624210    0.000057    0.000038
   68.6020    0.624210    0.000057    0.000038
   68.6040    0.624210    0.000057    0.000038
   68.6060    0.624210    0.000057    0.000038
   68.6080    0.624210    0.000057    0.000038
   68.6100    0.624210    0.000057    0.000038
   68.6120    0.624209    0.000057    0.000038
   68.6140    0.624209    0.000057    0.000038
   68.6160    0.624209    0.000057    0.000038
   68.6180    0.624209    0.000057    0.000038
   68.6200    0.624209    0.000057    0.000038
   68.6220    0.624209    0.000057    0.000038
   68.6240    0.624209    0.000057    0.000038
   68.6260    0.624209    0.000056    0.000038
   68.6280    0.624209    0.000056    0.000038
   68.6300    0.624209    0.000056    0.000038
   68.6320    0.624209    0.000056    0.000038
   68.6340    0.624209    0.000056    0.000038
   68.6360    0.624209    0.000056    0.000038
   68.6380    0.624209    0.000056    0.000038
   68.6400    0.624209    0.000056    0.000038
   68.6420    0.624209    0.000056    0.000038
   68.6440    0.624209    0.000056    0.000038
   68.6460    0.624209    0.000056    0.000038
   68.6480    0.624209    0.000056    0.000038
   68.6500    0.624209    0.000056    0.000037
   68.6520    0.624209    0.000056    0.000037
   68.6540    0.624209    0.000056    0.000037
   68.6560    0.624209    0.000056    0.000037
   68.6580    0.624209    0.000056    0.000037
   68.6600    0.624209    0.000056    0.000037
   68.6620    0.624209    0.000056    0.000037
   68.6640    0.624209    0.000056    0.000037
   68.6660    0.624209    0.000056    0.000037
   68.6680    0.624208    0.000056    0.000037
   68.6700    0.624208    0.000056    0.000037
   68.6720    0.624208    0.000056    0.000037
   68.6740    0.624208    0.000056    0.000037
   68.6760    0.624208    0.000056    0.000037
   68.6780    0.624208    0.000056    0.000037
   68.6800    0.624208    0.000056    0.000037
   68.6820    0.624208    0.000056    0.000037
   68.6840    0.624208    0.000056    0.000037
   68.6860    0.624208    0.000056    0.000037
   68.6880    0.624208    0.000056    0.000037
   68.6900    0.624208    0.000056    0.000037
   68.6920    0.624208    0.000056    0.000037
   68.6940    0.624208    0.000056    0.000037
   68.6960    0.624208    0.000056    0.000037
   68.6980    0.624208    0.000056    0.000037
   68.7000    0.624208    0.000056    0.000037
   68.7020    0.624208    0.000056    0.000037
   68.7040    0.624208    0.000056    0.000037
   68.7060    0.624208    0.000056    0.000037
   68.7080    0.624208    0.000056    0.000037
   68.7100    0.624208    0.000056    0.000037
   68.7120    0.624208    0.000056    0.000037
   68.7140    0.624208    0.000056    0.000037
   68.7160    0.624208    0.000056    0.000037
