!    time (d)     u          v      prev (=I0/S0)
    9.9600    1.276606    6.666014    0.666601
    9.9700    1.268123    6.667830    0.666783
    9.9800    1.259694    6.669590    0.666959
    9.9900    1.251320    6.671294    0.667129
   10.0000    1.242998    6.672944    0.667294
   10.0100    1.234731    6.674538    0.667454
   10.0200    1.226516    6.676077    0.667608
   10.0300    1.218354    6.677562    0.667756
   10.0400    1.210244    6.678993    0.667899
   10.0500    1.202187    6.680371    0.668037
   10.0600    1.194182    6.681695    0.668169
   10.0700    1.186229    6.682966    0.668297
   10.0800    1.178327    6.684184    0.668418
   10.0900    1.170477    6.685350    0.668535
   10.1000    1.162677    6.686464    0.668646
   10.1100    1.154928    6.687525    0.668753
   10.1200    1.147230    6.688536    0.668854
   10.1300    1.139581    6.689495    0.668950
   10.1400    1.131983    6.690403    0.669040
   10.1500    1.124434    6.691261    0.669126
   10.1600    1.116935    6.692069    0.669207
   10.1700    1.109485    6.692826    0.669283
   10.1800    1.102084    6.693534    0.669353
   10.1900    1.094731    6.694193    0.669419
   10.2000    1.087427    6.694803    0.669480
   10.2100    1.080171    6.695364    0.669536
   10.2200    1.072963    6.695876    0.669588
   10.2300    1.065802    6.696341    0.669634
   10.2400    1.058689    6.696758    0.669676
   10.2500    1.051623    6.697127    0.669713
   10.2600    1.044603    6.697449    0.669745
   10.2700    1.037630    6.697725    0.669772
   10.2800    1.030703    6.697953    0.669795
   10.2900    1.023823    6.698136    0.669814
   10.3000    1.016988    6.698273    0.669827
   10.3100    1.010199    6.698364    0.669836
   10.3200    1.003454    6.698409    0.669841
   10.3300    0.996755    6.698410    0.669841
   10.3400    0.990101    6.698366    0.669837
   10.3500    0.983491    6.698278    0.669828
   10.3600    0.976926    6.698145    0.669815
   10.3700    0.970404    6.697969    0.669797
   10.3800    0.963926    6.697749    0.669775
   10.3900    0.957492    6.697485    0.669749
   10.4000    0.951100    6.697179    0.669718
   10.4100    0.944752    6.696831    0.669683
   10.4200    0.938447    6.696439    0.669644
   10.4300    0.932184    6.696006    0.669601
   10.4400    0.925963    6.695531    0.669553
   10.4500    0.919784    6.695015    0.669501
   10.4600    0.913647    6.694457    0.669446
   10.4700    0.907551    6.693859    0.669386
   10.4800    0.901497    6.693220    0.669322
   10.4900    0.895483    6.692540    0.669254
   10.5000    0.889510    6.691821    0.669182
   10.5100    0.883578    6.691062    0.669106
   10.5200    0.877686    6.690263    0.669026
   10.5300    0.871834    6.689425    0.668943
   10.5400    0.866022    6.688548    0.668855
   10.5500    0.860249    6.687633    0.668763
   10.5600    0.854516    6.686679    0.668668
   10.5700    0.848821    6.685688    0.668569
   10.5800    0.843166    6.684658    0.668466
   10.5900    0.837549    6.683591    0.668359
   10.6000    0.831970    6.682487    0.668249
   10.6100    0.826429    6.681345    0.668135
   10.6200    0.820927    6.680167    0.668017
   10.6300    0.815461    6.678953    0.667895
   10.6400    0.810034    6.677702    0.667770
   10.6500    0.804643    6.676416    0.667642
   10.6600    0.799289    6.675094    0.667509
   10.6700    0.793972    6.673736    0.667374
   10.6800    0.788692    6.672344    0.667234
   10.6900    0.783447    6.670917    0.667092
   10.7000    0.778239    6.669455    0.666945
   10.7100    0.773066    6.667959    0.666796
   10.7200    0.767929    6.666429    0.666643
   10.7300    0.762828    6.664865    0.666486
   10.7400    0.757761    6.663267    0.666327
   10.7500    0.752729    6.661636    0.666164
   10.7600    0.747732    6.659973    0.665997
   10.7700    0.742769    6.658276    0.665828
   10.7800    0.737841    6.656547    0.665655
   10.7900    0.732946    6.654786    0.665479
   10.8000    0.728086    6.652993    0.665299
   10.8100    0.723258    6.651168    0.665117
   10.8200    0.718465    6.649312    0.664931
   10.8300    0.713704    6.647424    0.664742
   10.8400    0.708976    6.645506    0.664551
   10.8500    0.704281    6.643556    0.664356
   10.8600    0.699618    6.641577    0.664158
   10.8700    0.694988    6.639567    0.663957
   10.8800    0.690389    6.637526    0.663753
   10.8900    0.685823    6.635456    0.663546
   10.9000    0.681288    6.633357    0.663336
   10.9100    0.676784    6.631228    0.663123
   10.9200    0.672312    6.629070    0.662907
   10.9300    0.667870    6.626884    0.662688
   10.9400    0.663460    6.624669    0.662467
   10.9500    0.659080    6.622425    0.662242
   10.9600    0.654730    6.620153    0.662015
   10.9700    0.650411    6.617854    0.661785
   10.9800    0.646122    6.615526    0.661553
   10.9900    0.641862    6.613171    0.661317
   11.0000    0.637632    6.610789    0.661079
   11.0100    0.633431    6.608380    0.660838
   11.0200    0.629260    6.605945    0.660594
   11.0300    0.625118    6.603482    0.660348
   11.0400    0.621004    6.600994    0.660099
   11.0500    0.616919    6.598479    0.659848
   11.0600    0.612863    6.595938    0.659594
   11.0700    0.608834    6.593372    0.659337
   11.0800    0.604834    6.590780    0.659078
   11.0900    0.600862    6.588163    0.658816
   11.1000    0.596917    6.585521    0.658552
   11.1100    0.592999    6.582854    0.658285
   11.1200    0.589109    6.580163    0.658016
   11.1300    0.585247    6.577447    0.657745
   11.1400    0.581411    6.574707    0.657471
   11.1500    0.577601    6.571943    0.657194
   11.1600    0.573819    6.569155    0.656915
   11.1700    0.570062    6.566343    0.656634
   11.1800    0.566332    6.563509    0.656351
   11.1900    0.562628    6.560651    0.656065
   11.2000    0.558950    6.557770    0.655777
   11.2100    0.555297    6.554866    0.655487
   11.2200    0.551670    6.551940    0.655194
   11.2300    0.548068    6.548991    0.654899
   11.2400    0.544491    6.546021    0.654602
   11.2500    0.540939    6.543028    0.654303
   11.2600    0.537412    6.540013    0.654001
   11.2700    0.533910    6.536977    0.653698
   11.2800    0.530432    6.533920    0.653392
   11.2900    0.526978    6.530841    0.653084
   11.3000    0.523549    6.527741    0.652774
   11.3100    0.520143    6.524621    0.652462
   11.3200    0.516761    6.521480    0.652148
   11.3300    0.513403    6.518318    0.651832
   11.3400    0.510068    6.515136    0.651514
   11.3500    0.506756    6.511934    0.651193
   11.3600    0.503468    6.508712    0.650871
   11.3700    0.500203    6.505471    0.650547
   11.3800    0.496960    6.502209    0.650221
   11.3900    0.493740    6.498929    0.649893
   11.4000    0.490542    6.495629    0.649563
   11.4100    0.487367    6.492311    0.649231
   11.4200    0.484214    6.488973    0.648897
   11.4300    0.481083    6.485617    0.648562
   11.4400    0.477974    6.482242    0.648224
   11.4500    0.474886    6.478849    0.647885
   11.4600    0.471820    6.475438    0.647544
   11.4700    0.468776    6.472009    0.647201
   11.4800    0.465752    6.468562    0.646856
   11.4900    0.462750    6.465097    0.646510
   11.5000    0.459769    6.461615    0.646162
   11.5100    0.456808    6.458116    0.645812
   11.5200    0.453868    6.454599    0.645460
   11.5300    0.450949    6.451066    0.645107
   11.5400    0.448050    6.447515    0.644752
   11.5500    0.445171    6.443948    0.644395
   11.5600    0.442313    6.440365    0.644036
   11.5700    0.439474    6.436765    0.643676
   11.5800    0.436655    6.433149    0.643315
   11.5900    0.433856    6.429517    0.642952
   11.6000    0.431076    6.425869    0.642587
   11.6100    0.428316    6.422205    0.642221
   11.6200    0.425575    6.418526    0.641853
   11.6300    0.422853    6.414831    0.641483
   11.6400    0.420150    6.411121    0.641112
   11.6500    0.417465    6.407396    0.640740
   11.6600    0.414800    6.403656    0.640366
   11.6700    0.412153    6.399902    0.639990
   11.6800    0.409524    6.396132    0.639613
   11.6900    0.406914    6.392348    0.639235
   11.7000    0.404322    6.388550    0.638855
   11.7100    0.401748    6.384737    0.638474
   11.7200    0.399192    6.380910    0.638091
   11.7300    0.396653    6.377070    0.637707
   11.7400    0.394133    6.373215    0.637322
   11.7500    0.391630    6.369347    0.636935
   11.7600    0.389144    6.365465    0.636547
   11.7700    0.386675    6.361570    0.636157
   11.7800    0.384224    6.357662    0.635766
   11.7900    0.381790    6.353741    0.635374
   11.8000    0.379373    6.349806    0.634981
   11.8100    0.376972    6.345859    0.634586
   11.8200    0.374588    6.341899    0.634190
   11.8300    0.372221    6.337926    0.633793
   11.8400    0.369870    6.333941    0.633394
   11.8500    0.367535    6.329944    0.632994
   11.8600    0.365217    6.325934    0.632593
   11.8700    0.362914    6.321913    0.632191
   11.8800    0.360628    6.317879    0.631788
   11.8900    0.358358    6.313834    0.631383
   11.9000    0.356103    6.309777    0.630978
   11.9100    0.353864    6.305708    0.630571
   11.9200    0.351640    6.301628    0.630163
   11.9300    0.349432    6.297537    0.629754
   11.9400    0.347239    6.293434    0.629343
   11.9500    0.345061    6.289321    0.628932
   11.9600    0.342899    6.285196    0.628520
   11.9700    0.340751    6.281061    0.628106
   11.9800    0.338618    6.276915    0.627691
   11.9900    0.336500    6.272758    0.627276
   12.0000    0.334396    6.268591    0.626859
   12.0100    0.332307    6.264413    0.626441
   12.0200    0.330233    6.260225    0.626023
   12.0300    0.328173    6.256027    0.625603
   12.0400    0.326127    6.251819    0.625182
   12.0500    0.324095    6.247602    0.624760
   12.0600    0.322077    6.243374    0.624337
   12.0700    0.320073    6.239137    0.623914
   12.0800    0.318083    6.234890    0.623489
   12.0900    0.316107    6.230633    0.623063
   12.1000    0.314144    6.226367    0.622637
   12.1100    0.312195    6.222092    0.622209
   12.1200    0.310259    6.217808    0.621781
   12.1300    0.308336    6.213515    0.621352
   12.1400    0.306427    6.209213    0.620921
   12.1500    0.304531    6.204902    0.620490
   12.1600    0.302648    6.200582    0.620058
   12.1700    0.300778    6.196254    0.619625
   12.1800    0.298921    6.191917    0.619192
   12.1900    0.297076    6.187572    0.618757
   12.2000    0.295244    6.183219    0.618322
   12.2100    0.293425    6.178857    0.617886
   12.2200    0.291618    6.174487    0.617449
   12.2300    0.289824    6.170109    0.617011
   12.2400    0.288042    6.165723    0.616572
   12.2500    0.286272    6.161330    0.616133
   12.2600    0.284514    6.156928    0.615693
   12.2700    0.282768    6.152519    0.615252
   12.2800    0.281034    6.148103    0.614810
   12.2900    0.279312    6.143679    0.614368
   12.3000    0.277602    6.139247    0.613925
   12.3100    0.275904    6.134809    0.613481
   12.3200    0.274217    6.130363    0.613036
   12.3300    0.272542    6.125910    0.612591
   12.3400    0.270878    6.121450    0.612145
   12.3500    0.269225    6.116984    0.611698
   12.3600    0.267584    6.112510    0.611251
   12.3700    0.265954    6.108030    0.610803
   12.3800    0.264335    6.103543    0.610354
   12.3900    0.262727    6.099050    0.609905
   12.4000    0.261130    6.094550    0.609455
   12.4100    0.259544    6.090044    0.609004
   12.4200    0.257969    6.085531    0.608553
   12.4300    0.256405    6.081012    0.608101
   12.4400    0.254851    6.076487    0.607649
   12.4500    0.253307    6.071956    0.607196
   12.4600    0.251775    6.067420    0.606742
   12.4700    0.250252    6.062877    0.606288
   12.4800    0.248740    6.058328    0.605833
   12.4900    0.247238    6.053774    0.605377
   12.5000    0.245747    6.049214    0.604921
   12.5100    0.244265    6.044649    0.604465
   12.5200    0.242794    6.040078    0.604008
   12.5300    0.241332    6.035502    0.603550
   12.5400    0.239880    6.030920    0.603092
   12.5500    0.238439    6.026333    0.602633
   12.5600    0.237007    6.021741    0.602174
   12.5700    0.235584    6.017144    0.601714
   12.5800    0.234171    6.012542    0.601254
   12.5900    0.232768    6.007935    0.600794
   12.6000    0.231375    6.003323    0.600332
   12.6100    0.229990    5.998707    0.599871
   12.6200    0.228615    5.994085    0.599409
   12.6300    0.227249    5.989459    0.598946
   12.6400    0.225893    5.984828    0.598483
   12.6500    0.224546    5.980193    0.598019
   12.6600    0.223207    5.975554    0.597555
   12.6700    0.221878    5.970910    0.597091
   12.6800    0.220558    5.966262    0.596626
   12.6900    0.219246    5.961609    0.596161
   12.7000    0.217944    5.956953    0.595695
   12.7100    0.216650    5.952292    0.595229
   12.7200    0.215364    5.947627    0.594763
   12.7300    0.214088    5.942958    0.594296
   12.7400    0.212820    5.938286    0.593829
   12.7500    0.211560    5.933609    0.593361
   12.7600    0.210309    5.928929    0.592893
   12.7700    0.209066    5.924245    0.592425
   12.7800    0.207832    5.919558    0.591956
   12.7900    0.206606    5.914867    0.591487
   12.8000    0.205388    5.910172    0.591017
   12.8100    0.204178    5.905474    0.590547
   12.8200    0.202976    5.900773    0.590077
   12.8300    0.201783    5.896068    0.589607
   12.8400    0.200597    5.891360    0.589136
   12.8500    0.199419    5.886649    0.588665
